comment_id,comment_text,likes,sentiment,theme,timestamp,video_id,user_id
2653,Could you walk through the logic with real examples?,16,0.266,Request for more explanation,2025-12-17 15:52:25.934340,vid_nf14sb53,user_xzj2foei
2654,Love this you made it click. (2653),28,0.468,Positive feedback / praise,2026-02-11 20:58:12.934340,vid_3ccemujx,user_1bymptik
2655,Can someone explain the transition you meant.,4,-0.393,Confusion about topic,2025-12-16 20:29:58.934340,vid_64meanor,user_8sp1xiam
2656,Could you walk through the example with a quick demo?,23,0.166,Request for more explanation,2026-02-08 19:18:44.934340,vid_0estct8n,user_8nm3d3au
2657,I need more detail on that concept with a diagram?,3,0.028,Request for more explanation,2025-12-31 20:25:00.934340,vid_21s0gdgv,user_bus9h9d5
2658,Exactly what I needed simple and clear. (2657),24,0.581,Positive feedback / praise,2026-02-11 21:24:31.934340,vid_pxrg5j5j,user_aqox6quh
2659,I don't understand the key step in practice.,1675,-0.361,Confusion about topic,2025-12-12 15:47:04.934340,vid_gbqkgkl4,user_pf0nkt33
2660,Still unsure about the main idea with real examples?,17,-0.089,Request for more explanation,2025-12-29 11:50:12.934340,vid_blqj6276,user_w5yjkwob
2661,Finally get it I've seen on this topic. (2660),2,0.606,Positive feedback / praise,2025-12-21 03:14:47.934340,vid_yold3zry,user_w6kc24gg
2662,Love this I've seen on this topic. (2661),3,0.665,Positive feedback / praise,2026-02-11 05:19:30.934340,vid_7shp59mg,user_ty7nitma
2663,Where's the supported by research in a study?,17,-0.707,Skepticism / credibility concern,2026-01-07 01:10:44.934340,vid_4uzpyjjx,user_hkzp6cyy
2664,I'm skeptical scientifically proven in a study?,3,-0.571,Skepticism / credibility concern,2025-12-12 05:52:11.934340,vid_juuoirkc,user_xumyvs21
2665,Still confused about the formula exactly means.,15,-0.091,Confusion about topic,2026-01-12 19:21:00.934340,vid_1hj5zg32,user_06rt3xa8
2666,Best video you nailed it. (2665),2,0.389,Positive feedback / praise,2025-12-04 09:07:04.934340,vid_80vwuih1,user_pg2gyzoy
2667,So helpful keep these coming. (2666),23,0.398,Positive feedback / praise,2025-12-06 22:36:27.934340,vid_zravof34,user_jm6q8tnw
2668,What does the key step exactly means.,2,-0.394,Confusion about topic,2025-12-30 05:08:15.934340,vid_rnfjrje9,user_0cj95gmt
2669,Would you clarify the logic with a simple analogy?,17,0.0,Request for more explanation,2025-12-30 15:38:13.934340,vid_bxpoppo7,user_zxn8vgx1
2670,This helped me you made it click. (2669),18,0.96,Positive feedback / praise,2025-12-03 05:08:59.934340,vid_q1azkce0,user_xyhefubt
2671,Where's the real or just hype?,4,-0.421,Skepticism / credibility concern,2026-02-07 10:07:33.934340,vid_2xmtneiu,user_f8w0brwt
2672,I'm skeptical backed by data for most people?,17,-0.343,Skepticism / credibility concern,2026-01-15 15:14:07.934340,vid_ezuqtlwb,user_gx7yj39v
2673,So helpful I've seen on this topic. (2672),12,0.87,Positive feedback / praise,2026-01-19 10:08:12.934340,vid_urseiyc7,user_5nrdtwar
2674,Is there proof supported by research in a study?,5,-0.292,Skepticism / credibility concern,2025-12-27 16:05:18.934340,vid_2indv0xy,user_p2tjej1o
2675,Not sure what the difference between stages you said.,3,-0.109,Confusion about topic,2026-01-03 11:12:40.934340,vid_j6vgoe2p,user_lmeinsqv
2676,Still confused about REM vs deep sleep you meant.,1,-0.295,Confusion about topic,2025-12-17 06:56:18.934340,vid_rj7qcxj7,user_rwjt9i3k
2677,Please explain the last part step by step?,13,-0.059,Request for more explanation,2026-02-16 10:39:57.934340,vid_d2b3ezi0,user_jsgs189u
2678,Side thought: routine changes matters more than I expected.,2,-0.49,General discussion,2026-01-30 12:55:15.934340,vid_ui1so4cx,user_bfeyavzj
2679,This reminds me of timing seems underrated.,10,-0.185,General discussion,2026-01-26 20:33:48.934340,vid_lc3jgvf3,user_itort8bw
2680,Could you walk through that concept step by step?,7,0.084,Request for more explanation,2026-02-07 10:12:12.934340,vid_yymvvg7h,user_ol14gi6t
2681,Would you clarify the difference in another video?,19,-0.05,Request for more explanation,2025-11-26 18:42:47.934340,vid_0qmg075m,user_0t9eyo5t
2682,I doubt validated in practice?,6,-0.44,Skepticism / credibility concern,2026-01-20 23:28:01.934340,vid_m6m07efx,user_m9l9m9ft
2683,I doubt replicable?,6,-0.667,Skepticism / credibility concern,2026-01-24 23:12:28.934340,vid_2k3pmm7t,user_ujfe1ktz
2684,Quick note: consistency matters more than I expected.,20,0.118,General discussion,2026-01-01 07:01:05.934340,vid_in8ybe1c,user_cgyzxasc
2685,Exactly what I needed for real. (2684),13,0.362,Positive feedback / praise,2026-02-01 20:33:02.934340,vid_eo6a1elm,user_n372gpl9
2686,Source? replicable or just a theory?,13,-0.797,Skepticism / credibility concern,2025-12-25 16:54:50.934340,vid_gbwkeyar,user_j0mwemps
2687,This part is unclear: the difference between stages in practice.,15,-0.096,Confusion about topic,2026-02-02 11:24:20.934340,vid_z14ubb4k,user_qhdncef1
2688,I'm confused about the definition right there.,2,-0.03,Confusion about topic,2025-11-22 11:30:14.934340,vid_qnk4booj,user_nb026tdo
2689,Still confused about REM vs deep sleep in the video.,21,-0.389,Confusion about topic,2025-12-17 21:15:56.934340,vid_1f7p98e6,user_ww505bzb
2690,Super clear for real. (2689),18,0.315,Positive feedback / praise,2025-12-03 23:03:59.934340,vid_ff4ng4tf,user_qsn5m6sb
2691,Still unsure about the takeaway with a quick demo?,3,0.104,Request for more explanation,2025-11-26 13:58:36.934340,vid_uwp1862m,user_f0exh750
2692,So helpful simple and clear. (2691),7,0.64,Positive feedback / praise,2026-02-14 20:03:55.934340,vid_r9w4v4ps,user_0rd5h4tv
2693,It also depends on consistency is key for results.,9,-0.303,General discussion,2026-02-12 00:16:51.934340,vid_v8js1pkp,user_sdkfkgen
2694,Would you clarify the takeaway with real examples?,8,-0.032,Request for more explanation,2025-12-05 07:22:13.934340,vid_l1n7srdf,user_usef9amx
2695,Can you show the process with a quick demo?,13,-0.009,Request for more explanation,2026-01-28 00:01:55.934340,vid_x9y5edew,user_u2obone0
2696,Still unsure about that concept with context?,44,0.192,Request for more explanation,2025-11-28 10:16:20.934340,vid_1qrz2v6n,user_k1d3wee7
2697,I tried this and screen time seems underrated.,30,-0.271,General discussion,2026-02-11 08:06:05.934340,vid_yc3gr87p,user_asok4yfy
2698,In my experience screen time is what worked for me.,2,0.407,General discussion,2026-01-30 02:54:05.934340,vid_04x7ia2z,user_l5vd657c
2699,Interesting point about consistency is key for results.,18,0.195,General discussion,2026-01-26 19:32:03.934340,vid_et8tal5i,user_ki0jqwl1
2700,Best video I've seen on this topic. (2699),39,0.996,Positive feedback / praise,2026-01-24 10:07:36.934340,vid_gqyrhfjq,user_ovzounlr
2701,I wish you explained the example in another video?,14,0.164,Request for more explanation,2025-12-27 07:06:55.934340,vid_vic0fojj,user_84oj0lis
2702,Not sure what how this works in the video.,30,-0.042,Confusion about topic,2025-12-06 05:43:19.934340,vid_kmaqj5rr,user_g71wkz6h
2703,Not sure what the example right there.,83,-0.025,Confusion about topic,2026-02-14 18:37:01.934340,vid_0amqgmny,user_leq3djlf
2704,"Wait, what is the definition at that timestamp.",28,-0.144,Confusion about topic,2026-02-06 21:03:04.934340,vid_g7v2tvoo,user_vdn8dzws
2705,"Wait, what is REM vs deep sleep in practice.",12,-0.121,Confusion about topic,2025-12-21 06:51:15.934340,vid_1uapiar8,user_j42119fu
2706,Exactly what I needed simple and clear. (2705),28,0.311,Positive feedback / praise,2025-12-18 11:24:00.934340,vid_8d41yi34,user_cj862g7g
2707,I tried this and screen time is tricky to optimize.,11,-0.495,General discussion,2026-01-26 20:57:01.934340,vid_if7dt9o4,user_wyzr0bjf
2708,It also depends on timing matters more than I expected.,9,0.161,General discussion,2025-12-26 07:03:40.934340,vid_9wj3g3qu,user_cv6q330c
2709,"Wait, what is the definition exactly means.",6,-0.158,Confusion about topic,2026-01-29 07:43:25.934340,vid_9luew0sq,user_hjoggd4d
2710,Interesting point about screen time made a big difference.,50,0.121,General discussion,2026-01-24 06:14:48.934340,vid_7r50pv9u,user_5ijir09s
2711,Can you explain this step with real examples?,4,0.167,Request for more explanation,2025-11-24 10:20:21.934340,vid_3u6vwhjf,user_o46gw2ng
2712,Is this scientifically proven or just a theory?,49,-0.309,Skepticism / credibility concern,2026-01-14 22:49:50.934340,vid_66vd7wbq,user_b6c7jc07
2713,What does the key step for beginners.,16,-0.149,Confusion about topic,2025-11-21 16:27:39.934340,vid_e7xyw4pu,user_i1hfwygv
2714,Can you explain the logic step by step?,2,-0.044,Request for more explanation,2025-12-20 07:13:05.934340,vid_d8be4e4h,user_yu57lwpc
2715,Has this been replicable or just hype?,14,-0.301,Skepticism / credibility concern,2025-12-04 02:25:50.934340,vid_l3bveann,user_svbdoczj
2716,Really appreciate this I've seen on this topic. (2715),1,0.646,Positive feedback / praise,2026-01-18 15:10:01.934340,vid_al13hsok,user_jbryx8of
2717,Quick note: timing is a big variable.,18,0.356,General discussion,2025-12-30 00:07:24.934340,vid_1ad1exti,user_fc5hmhsa
2718,I tried this and stress levels can vary a lot.,24,0.106,General discussion,2026-02-04 04:20:03.934340,vid_3twaomkj,user_txw7w80b
2719,Can you show the main idea a bit more slowly?,5,0.111,Request for more explanation,2026-01-22 09:54:21.934340,vid_15cq5udf,user_3yqy2945
2720,One thing I'd add is routine changes is tricky to optimize.,10,-0.116,General discussion,2025-12-14 13:39:10.934340,vid_g1xgdpi1,user_sbuars5e
2721,Super clear this is gold. (2720),77,0.432,Positive feedback / praise,2026-01-28 06:53:28.934340,vid_bh1vjf8w,user_9rt39bo8
2722,"For anyone curious, diet is a big variable.",5,-0.226,General discussion,2026-02-04 22:28:38.934340,vid_alk1cfqm,user_yfaigovn
2723,Is this a real effect for everyone?,3,-0.405,Skepticism / credibility concern,2025-12-18 06:33:17.934340,vid_n4viz0m9,user_9hdyo8zq
2724,In my experience diet is key for results.,46,-0.24,General discussion,2025-12-03 03:30:57.934340,vid_vewzz832,user_u4eqrues
2725,Is there proof validated because I can't find it.,78,-0.238,Skepticism / credibility concern,2025-12-10 10:36:41.934340,vid_8q9nndio,user_zgbwak7j
2726,What does how this works in practice.,9,-0.093,Confusion about topic,2026-02-02 01:32:39.934340,vid_myi4ofaw,user_p5peo938
2727,Finally get it so much. (2726),27,0.723,Positive feedback / praise,2025-12-18 00:11:31.934340,vid_4ud35enm,user_zbo2itt6
2728,Super clear thank you. (2727),39,0.846,Positive feedback / praise,2025-12-01 09:18:08.934340,vid_12bbckmr,user_2rpsdvk1
2729,Best video simple and clear. (2728),4,0.418,Positive feedback / praise,2026-02-16 05:17:57.934340,vid_8pjij1fo,user_ud45xeqc
2730,I got lost at the example in this context.,5,-0.313,Confusion about topic,2025-12-23 09:55:48.934340,vid_efuu78us,user_y7z3csvd
2731,Could you expand on the takeaway in plain language? (2730),35,0.141,Request for more explanation,2025-12-25 15:27:07.934340,vid_8s05h12c,user_nqgs0mc3
2732,Can someone explain the point here is supposed to mean.,58,-0.095,Confusion about topic,2026-02-11 09:38:49.934340,vid_3pjgxj8e,user_i0xthfre
2733,Could you walk through the process in plain language?,17,0.295,Request for more explanation,2025-12-24 20:34:54.934340,vid_ccuz2zfj,user_2wqurzzp
2734,I tried this and stress levels is tricky to optimize.,3,0.363,General discussion,2025-12-17 15:03:24.934340,vid_4dzv22kf,user_v5oj4ljs
2735,Still unsure about this step with a diagram?,80,0.059,Request for more explanation,2026-01-03 07:29:26.934340,vid_fjtcja48,user_9zubcg04
2736,Still unsure about the example with context?,5,0.286,Request for more explanation,2025-11-19 07:57:40.934340,vid_tphgyzph,user_pg6ke7gr
2737,Really appreciate this you made it click. (2736),6,0.358,Positive feedback / praise,2026-02-04 13:26:44.934340,vid_qcq8ugxa,user_sjh4w3ur
2738,Great explanation so much. (2737),13,0.345,Positive feedback / praise,2026-01-30 19:40:13.934340,vid_766d931m,user_o7lldmkq
2739,I don't understand the formula right there.,50,-0.299,Confusion about topic,2025-12-17 20:28:18.934340,vid_b74l3nyd,user_zu634q19
2740,Exactly what I needed keep these coming. (2739),23,0.547,Positive feedback / praise,2026-02-06 18:37:25.934340,vid_vocro115,user_k906wvyz
2741,Could you walk through this step step by step?,14,-0.054,Request for more explanation,2025-12-02 09:08:26.934340,vid_5qkwp2yj,user_pvlbr043
2742,I don't understand the example exactly means.,15,-0.317,Confusion about topic,2025-12-26 19:33:02.934340,vid_oj2zt08j,user_fobrxnou
2743,Please explain the method with real examples?,9,0.298,Request for more explanation,2026-01-24 04:44:17.934340,vid_1bbd8ck3,user_xegcplav
2744,Can you break down that concept in plain language?,17,0.298,Request for more explanation,2026-02-16 07:53:36.934340,vid_a78516rg,user_ajiyeldw
2745,This part is unclear: the point here in the video.,1,-0.008,Confusion about topic,2025-12-13 00:38:49.934340,vid_2dptwydk,user_96nwh5kg
2746,Where's the verified?,7,-0.281,Skepticism / credibility concern,2025-12-13 04:40:31.934340,vid_psko8tit,user_1fwsry22
2747,Can you show the method in plain language?,12,-0.05,Request for more explanation,2025-12-30 05:06:21.934340,vid_7x5yc7kl,user_dp2du84q
2748,Has this been credible beyond anecdotes?,3,-0.794,Skepticism / credibility concern,2026-01-21 17:26:08.934340,vid_y95ynfje,user_zudxwtfz
2749,Can you explain the logic with a quick demo? (2748),14,0.016,Request for more explanation,2025-12-26 15:44:50.934340,vid_1uje307n,user_4mu7smjo
2750,Super clear thank you. (2749),7,0.661,Positive feedback / praise,2026-02-03 23:18:06.934340,vid_17lg3ua5,user_z6n2qwms
2751,Exactly what I needed saved me hours. (2750),62,0.369,Positive feedback / praise,2025-12-24 05:12:50.934340,vid_9g9fl426,user_f7lbk00f
2752,Really appreciate this so much. (2751),51,0.527,Positive feedback / praise,2025-12-04 19:42:09.934340,vid_g6i9ddg6,user_0ljb9uf2
2753,I'm skeptical accurate in a study?,5,-0.247,Skepticism / credibility concern,2026-01-14 09:25:05.934340,vid_hf8p7qur,user_yhidwd17
2754,So helpful I've seen on this topic. (2753),8,0.94,Positive feedback / praise,2025-12-24 08:22:41.934340,vid_585wujf7,user_97z9pyhd
2755,Do we have validated at scale?,8,-0.389,Skepticism / credibility concern,2026-01-01 06:39:33.934340,vid_burv8tj0,user_lj43t69x
2756,I doubt credible at scale?,5,-0.469,Skepticism / credibility concern,2026-01-12 14:27:58.934340,vid_nkz0asoi,user_ymjjrqdp
2757,I wish you explained the process a bit more slowly? (2756),11,0.235,Request for more explanation,2026-01-21 13:53:31.934340,vid_w2scsi6e,user_jonobauz
2758,Not sure what how this works is supposed to mean.,4,-0.017,Confusion about topic,2025-12-08 08:38:13.934340,vid_uqp2x5r3,user_irmxw1zy
2759,"Wait, what is the point here in practice.",3,-0.223,Confusion about topic,2025-12-17 22:25:48.934340,vid_tq8mdeq3,user_iv8ogn50
2760,Still confused about how this works right there.,18,-0.004,Confusion about topic,2025-12-31 08:34:52.934340,vid_5sf24pm8,user_pkbd41rx
2761,Not sure this scientifically proven beyond anecdotes?,18,-0.345,Skepticism / credibility concern,2025-12-07 11:19:26.934340,vid_m1hcwlml,user_wg4oi1ne
2762,I don't understand the transition you said.,4,-0.27,Confusion about topic,2026-01-15 17:46:20.934340,vid_rtet7v9p,user_xnpkqw4l
2763,Interesting point about exercise is key for results.,24,0.479,General discussion,2025-12-05 16:23:58.934340,vid_79zwnmwv,user_8du202ep
2764,Has this been a real effect in practice?,5,-0.253,Skepticism / credibility concern,2025-12-28 23:54:37.934340,vid_lp1cxeqf,user_1e55jnbr
2765,Would you clarify the process with numbers? (2764),12,0.172,Request for more explanation,2025-11-25 00:36:05.934340,vid_1ezjlm5d,user_xlka1fsz
2766,Can you explain the process with a quick demo?,22,0.056,Request for more explanation,2026-01-18 12:40:37.934340,vid_qg6789ux,user_xsp2odhj
2767,Still unsure about the process step by step? (2766),9,0.253,Request for more explanation,2025-11-19 23:02:47.934340,vid_c39mfw5q,user_aqc7kob5
2768,Finally get it you made it click. (2767),15,0.978,Positive feedback / praise,2026-02-04 21:07:44.934340,vid_5kcd75x1,user_tibyik96
2769,This part is unclear: REM vs deep sleep for beginners.,5,-0.397,Confusion about topic,2025-12-13 14:21:11.934340,vid_ybrck21b,user_nsbkpguu
2770,Would you clarify the takeaway with context?,7,0.292,Request for more explanation,2026-01-04 08:53:28.934340,vid_zpqct2fz,user_uo502epp
2771,I doubt replicable beyond anecdotes?,7,-0.634,Skepticism / credibility concern,2025-12-01 03:02:31.934340,vid_thlq145g,user_hcdc9v3w
2772,Is this actually credible or just hype?,4,-0.451,Skepticism / credibility concern,2026-01-27 14:46:13.934340,vid_ndpvsa3x,user_0l0kn5r3
2773,I'm skeptical credible in a study?,7,-0.204,Skepticism / credibility concern,2025-11-28 04:44:40.934340,vid_3k9iy7nv,user_dns7x02s
2774,I wish you explained the method with a diagram? (2773),2,0.103,Request for more explanation,2026-02-05 23:38:45.934340,vid_m0gnaysj,user_vxps2q88
